x,y,value
7469.691686229307,8992.852098215546,32
7377.858893529983,8908.67526003275,18
2449.8110339177947,6343.745529184762,26
8329.165197810076,5297.380008901814,25
6136.491964201608,2174.385178013084,28
2363.0161031536545,1213.8427540586893,40
6520.391441687042,6063.690509600312,23
2336.0952629056073,8219.572567228926,8
2652.3295408001777,6886.438545425543,13
8480.093068031561,1808.0042366735593,44
9294.915692398188,2900.1864025171,47
2568.826583582111,5464.175871895194,10
9280.510370851858,6249.925175434623,41
2387.988465023535,722.5261250735559,3
1172.6736554258566,6140.51638244679,10
582.2387807126117,7363.193948636227,49
2421.132408326333,1813.578486078259,15
3852.465406772353,2462.187150530625,24
9275.483801093047,2588.9659017871427,10
2421.579997060287,9398.102525758548,21
3654.653449508933,4070.1612078798944,46
7341.55874743572,5305.714563845661,48
3020.740879872815,7243.143497170241,38
6843.681516795806,3714.6026338696934,39
4320.778192485024,1055.5554694435498,42
1964.4495265917228,6543.218707187206,28
7340.589009691361,6672.731665737256,41
270.3883335668411,2605.4781500121403,2
2923.348250729789,352.289098507218,41
3561.815391683787,6653.531542453765,4
4582.18254987636,7034.2555244822215,43
6798.692319761393,260.64892572764677,49
4594.049941860369,6931.832684562178,3
5943.241122862163,9389.285690660725,32
5957.7907841781725,1787.852830141048,47
3732.716498960077,5213.237546019458,34
9339.712657546985,6967.764547083679,16
9558.538308764428,2300.794021163678,4
5818.508840944658,7515.488916625472,18
716.9088029543192,8680.884296380853,28
4911.275642559357,8145.509607698325,42
1844.1932679400718,2588.989155943514,6
4832.145218729037,8042.1644083508745,43
1884.831544985418,4133.432444023837,42
7038.552456488844,2664.634248222458,1
804.2912006634251,1679.7146717492683,16
9533.040763959241,9089.81442506687,37
1953.7588943335272,4268.975415166277,9
6606.563360492454,8657.311868828067,17
9169.623507294895,1595.4498892979295,36
2478.8631398406246,7669.934661531188,34
9342.9689903713,1100.133477898897,31
3886.7466566027265,175.64946079942746,34
9605.3081725259,9950.49307726413,37
9713.638581345256,735.3733325699096,34
1880.7990506923977,4615.404520628345,45
8310.873369310544,8783.85382930131,37
1934.210128335503,8193.795480657569,1
2264.4062033108157,4711.757129556081,15
841.2650402339827,6108.485066734489,31
1565.3694649817796,6297.061516628193,14
6322.189682471078,1098.2498301065568,44
4492.527300517864,2849.0409433964637,34
7909.442371688351,3009.831611810966,1
3319.9681482662213,3781.281505346685,35
9686.245673010588,2739.1753514597285,11
498.72540819374643,2514.984614613226,17
629.3595440244148,3547.855127184657,5
7013.748988181361,3792.265079031819,17
8875.388849728597,4872.240567586613,18
7955.0019163414945,1735.3540214828956,25
4898.170878669137,7883.366635189697,35
2696.4136130502,8606.6770037064,47
134.51529304714938,2481.6488349058172,16
5094.514539197757,1233.0072711791506,47
4756.361973092766,7223.119812634452,49
3442.4589947023987,9242.451227229343,23
5780.72787972485,351.48339172960675,40
7288.1469738127325,144.359790343207,21
7008.882362282425,1834.2546138433656,29
2632.528417842155,6847.924853079367,46
5853.036886145931,9647.810078308918,36
1487.744785839984,7503.809551593263,10
1216.018438883546,5730.326003652615,20
7858.5583625911795,7005.493928755477,7
6937.459020955359,2306.983112921892,30
7679.289006316287,6885.519480651205,29
1524.6227420422088,3214.4495347864254,1
9146.1858937046,2224.221328326783,21
1331.1161322235876,2365.5599851230168,7
8700.369681977289,6677.877518561464,44
3523.7929130593125,7672.257222002919,4
1054.340930341393,5818.021105585471,39
2867.689605655259,638.5526139255882,15
1814.4801421388302,380.09333705462,34
4906.697186917142,2171.6685007817073,2
9497.453480397686,2864.6870242398513,37
3278.711615825185,4048.198928411846,3
6120.989856821137,760.2807736940331,48
8917.208757399636,7251.587659423253,4
6300.73929696232,7114.9815871349165,47
3621.9914086976437,3466.775936576398,49
9908.391271758792,5630.025243684105,43
1874.1360144053365,1009.1594436889307,36
5232.56014895508,4152.186428001058,27
7967.054987367973,8575.647574800556,4
6.488695772243203,6606.224631215976,36
7020.43252142437,1039.437756738808,19
2664.988967059386,8475.780312173547,34
1697.2672269187717,6806.962294190494,16
2741.9446336829146,4530.562940859236,45
9668.164258397841,6920.910390131472,40
8919.352592396855,1728.2025543031932,22
2137.544564637025,5504.864702725486,32
1170.2677311844457,6179.270035655277,2
3641.526045144676,9277.44822943114,17
5923.364801000735,668.9171080164125,23
8671.446285811206,3747.8271426084884,44
9660.901250400777,9368.147099309335,46
7511.533681730987,2172.2105512859325,12
5990.072127016558,8132.003283226635,13
1423.3202613101691,16.055349594957804,10
740.2837637331105,258.8406984748559,4
5960.268785292011,3276.2288525311724,7
5390.641057669271,7685.037108302726,2
8460.881077341022,1041.434692351091,15
3226.0585085510384,3828.5364362811792,36
396.9085734981015,1314.6816872949541,9
4237.082690910332,2235.935694414082,24
9691.823039377394,5029.9419212859775,6
7955.74904936523,3191.3874195921176,49
337.7217364227314,2119.1264598008265,7
8746.789038981753,3934.969810869274,16
4716.894896213174,7010.5496427363105,17
3647.680318179558,1194.181066009884,30
3467.395408027916,4795.944453607578,8
5951.442530388645,2747.1970861393957,3
5305.994184407626,3786.2087353995653,25
6566.27244168263,8215.55178908193,29
5736.414650400467,9297.299797044285,21
1439.4457484171853,2429.7790512095976,6
2572.360087583182,6299.709568294901,23
8410.295721018341,6766.7727986717255,11
6632.5851469562995,8424.859989824326,6
4484.006254147412,8990.424685011967,27
1826.0143183386535,4679.9179753402595,27
76.91035977311911,9825.756452485002,13
3118.8740318861805,9708.28973597063,9
548.4695692666875,5064.679708384689,8
4822.841330874551,5420.321206468842,45
8218.014527582085,6677.498395508988,27
2853.986613822973,3738.1614421979357,32
8477.541615550495,6620.43913910311,29
7045.643960865894,5142.853936547086,46
1252.6232935486537,354.36765777239196,33
6445.618912695833,8527.289366767509,5
1516.798073055432,9404.458011570085,38
6547.909202749187,262.29078546995856,9
1427.144847281061,7892.618188072851,13
3925.11366015566,3858.132609410273,33
5665.942702381936,5856.318000289242,30
503.7417142394174,4999.949469607158,25
1533.0834485452738,5513.106508330471,6
3204.0882505224645,4951.863047580844,39
4623.200857718613,8533.753714878756,10
8584.872939214345,6835.066846953113,36
1872.7308835398214,4126.372555458275,48
3474.7095050252565,6885.68581150549,19
4757.762362801806,9650.478190838814,11
2957.7855598936876,803.0826205343267,17
6257.477787208709,3880.8997155805714,2
2566.024347759701,8704.540323237958,7
7723.504211132434,7390.551108114733,41
5051.540948511833,9349.288894483516,31
863.048834611102,398.0988762323923,31
6269.988952319576,8627.756092127871,46
5692.435037987573,7917.987699548718,17
3385.973542066727,8150.3901608237275,15
111.57078389021358,5972.627281121508,7
2007.0154217437253,519.1703512060575,30
4057.0952888235256,5391.299289508364,39
1999.1403379329743,4077.5113698986697,14
5774.911209396778,5270.41752651845,31
7123.248939262568,7402.95973621342,9
8560.176567508357,5959.606345117609,9
6469.8261868374875,2925.6288985929023,49
6890.092212548127,5995.073430704215,2
6084.418652305245,831.3844308102437,44
9854.860576127037,53.659912173198435,22
2610.005690799082,4015.280272925481,16
2662.586805127584,7571.863610907356,2
1263.3364142185965,8226.342309888385,15
4856.843258695324,5498.393133074954,6
961.6170363092191,8680.068862751052,23
2701.4659689810373,1259.1485056277763,28
4826.809287713916,9641.058553017407,43
9575.956159300173,9217.603365078188,17
9638.129938401675,5992.372504977761,36
7437.402341365558,587.2212403430299,19
3892.5016157568493,4542.028628088066,5
8651.612733765462,1792.7296112248637,23
8754.558019076403,6284.252684106753,44
9101.973807965524,1899.6519469027862,19
6400.25048215213,4817.9766042413185,1
2017.9279560788043,2056.2692686019,27
910.8077277068172,1818.4513032901873,43
9147.7550404013,2479.235759420422,25
555.4610812160299,291.96455515993034,6
2958.9005943799484,7161.149273798656,36
4869.617670377371,3067.263763500697,17
219.76692873475812,6981.080539383803,12
9069.12258678244,6534.782184343469,25
2871.2099487223495,661.126586231866,10
285.04798920575223,3120.3475812333404,46
9935.899972265184,5668.6053330812765,39
3113.931808175153,9184.011939896083,24
8767.649074853729,4013.1971044850234,11
4534.744539208809,5047.915452154142,24
6631.25901054999,7501.588035003506,3
2410.9014953735473,8032.9547381536295,40
5028.75326977022,9233.405036867613,20
2576.5119242502697,4971.894373445728,23
9510.838812651036,1938.379295018654,5
609.4541241624629,7644.212298010604,36
2746.739275048474,1255.7526460536994,13
8931.088765498787,4183.423121726104,36
4800.359575072838,6282.13049852017,6
6000.8411190417,6918.561864370739,2
6516.933714956425,7330.27717215927,29
709.2751177356338,1935.3239154041878,5
177.38740908585072,9816.492013720506,15
9378.410517113067,1784.1857661896,8
2715.0284529688074,960.7340525621655,34
3803.1311043552882,6640.504019288651,37
6820.931707235496,9099.99999856586,26
2363.0387707272125,5593.837164993627,9
7330.713701675182,5954.824345147394,8
4582.4218216327,5384.84747934319,14
8566.098052873911,427.48194092889213,48
2785.4063576548238,6813.115724933623,25
2038.2248046329853,3581.9912054347324,34
8316.88353874872,9356.737953134527,3
3263.2606499283365,1867.9004754861382,32
4118.68646000505,3021.157817162806,36
7937.0783268799305,5048.547488820471,47
6355.7653737457495,4773.550436190091,5
4417.258904322691,4003.047416794543,15
2498.90508904558,3144.029376872882,28
7642.009688517643,1471.8473659918352,18
1804.3103449005705,8209.218728736056,45
9282.79600586428,4487.697872721846,11
1503.1606912299721,5729.5655909905845,10
8049.336919472961,5465.52863635768,4
4242.488667281338,5754.889466482039,20
1860.0623293351205,7048.403718446835,5
4023.789382367712,6293.809950402374,1
2215.518161999336,2739.0291739856452,13
1359.9365083584735,5537.099260326105,46
2391.5539893055848,2445.1290554094617,22
8673.984725382526,5888.36459908135,48
1059.423874798242,4319.346202024313,13
9725.395877678908,394.1837829659078,15
49.98453687676818,7339.856873683006,9
6582.381543912431,2746.66417736995,3
8565.11984838086,9201.943551338169,2
9339.576481267643,2805.572416618366,12
1439.8559345675455,9966.227431351714,24
6982.0849645234,4629.511678071229,18
1073.492161556473,264.0731958905307,36
3526.1149387443356,762.6898183651243,25
7319.263575069936,820.880157305689,15
3459.732261630669,562.1442100679463,1
3133.7472828106784,2677.893996705798,8
1160.5461880240819,3245.888291499839,49
664.38094328088,1112.8586410051066,37
1152.779912817571,4381.314848013865,7
8754.747749452245,3653.5082168425447,35
111.9852538092525,6363.239958202986,38
6928.65869535289,1958.6455950181369,45
7686.2422988829785,9139.854902173402,16
5678.883041274288,5159.907788077632,17
7307.753611831486,6237.330394828175,38
6522.696690251003,395.2033840042335,30
4555.584890946927,5590.886988673518,37
3827.1042787626707,3681.0020451165005,18
9413.319884051734,9241.720488153283,36
9719.37992570468,8856.433155478564,12
6512.714036250297,6376.487000217169,28
1972.9883989847174,7678.513508057418,48
4478.991624377875,6445.931571159426,11
4965.37490082607,169.6811160743694,43
7579.700524606616,7031.265446731676,6
6677.771313223193,1770.907638436947,26
5148.144294278951,6825.709549702196,16
6803.64557787157,105.06784230170818,38
240.56846733773952,3109.0680839240836,9
7766.353218843638,5169.279790741825,18
2116.3223400694433,3331.706003607783,33
6564.091395611491,6939.872520300649,19
1139.7325213700915,5227.095387504458,9
1144.6083592470147,9596.673809616852,46
356.57643836702005,3578.124235109036,44
9102.328101535117,7218.593315507838,42
6045.58757691812,8358.416644219926,9
3619.619362291483,2536.1778710947538,44
7877.777410193087,7541.314757949204,5
6260.822006246654,3933.139999829951,23
6200.805179129404,1287.2715163324644,42
4870.427943630068,36.47077432513357,34
79.26778668208678,7437.57552637125,38
2584.6250642493983,1862.4407887843774,22
1090.7669460008296,511.93634210325524,5
6624.09852352776,4972.090875396412,1
2486.2082178699775,3466.980346294162,26
4501.6666405120695,6918.067044767164,18
3534.302982898829,1073.6429539087521,26
1431.9873792536398,1326.5316963019748,15
9583.702328827192,4041.0770830060105,2
9334.19311627216,5204.08171568919,15
846.0818603664055,8241.939187216227,11
8273.653535279964,5856.251909349395,45
4883.7368271637315,9025.97445145982,20
7737.358845808513,2177.678361383587,47
1511.5713091376692,5962.195159983843,42
1322.741377775437,6552.384097925982,17
8907.57500895204,7258.050517153206,5
8978.194918410609,9886.506982286623,33
4659.121627536088,4680.3382241209365,44
8701.57797614898,3693.1957986289453,25
6674.589515036302,8522.06675153828,7
1850.0974261099202,1767.9090508531547,34
3289.5426468214873,370.28097279772743,15
1360.606505086699,4435.890535313331,13
7739.48668930933,2472.0585453660215,32
9852.507246957497,3965.254012550907,39
5463.783265660116,9860.833114463208,14
6558.644141148927,3484.8823021925245,20
7460.925681336366,7079.657083933803,16
2242.5910243049043,2504.02009750465,30
3360.012476334342,3034.229437661755,41
4123.212113242347,2431.551934602577,19
5945.883121454722,5721.60870225751,22
8504.925781487756,2261.0858619643373,37
2542.0354458990614,7183.6410266176545,10
4708.888007277889,6802.7419853576375,8
7515.339112047117,4212.696759894029,29
873.8499950462431,255.77021037805457,14
5128.934583261785,226.51132226368165,11
1443.7970336572503,5328.068171089332,30
5391.4889672734935,8391.988285566904,33
7678.227613154368,5988.736713759897,42
2369.474110449398,4356.504615850743,34
8494.78445484705,8821.188334824925,39
3348.0411008175006,1969.95449026778,49
1907.8486355777013,3594.244293163037,37
4653.233950708521,5653.094518706133,42
8760.750821052052,2916.694691483861,37
689.3306117410292,9977.124818599814,5
3275.7146621664533,4523.20916935245,41
6531.631689691132,517.2222334115206,43
3575.8086869558547,1760.834187524216,47
708.2399473261559,5324.808682746838,5
3319.9896878047375,5500.561996856092,17
8209.593861365303,9841.442671946945,19
9680.37522505026,5999.664184262686,46
397.791973977184,6666.273203592175,26
5692.838176350693,2137.2276993420182,2
1053.0343302684807,1068.6488163504505,14
6803.965291560059,6020.100081480877,28
78.92226008050952,8648.799766031034,4
147.4162570737325,5873.729517902181,3
7768.798264305739,4427.832181846204,15
744.3532269729781,5782.066413216291,22
3051.816742870642,4687.71578485721,48
9580.40424103831,1418.8157601531714,42
9852.471174474713,7411.844252529017,19
1614.0286188606678,5330.381634646725,34
5609.019214358502,3993.2287605815577,10
5591.488284902999,5596.385020420063,34
4523.806905326133,2412.269544533349,16
9247.001582639956,4279.577154704322,37
7540.3390912416035,6224.452010037281,36
7645.269356819438,2261.93573667232,49
2695.694317693431,7489.95084664565,45
4343.197722016387,5210.109118565865,22
4874.236984754531,8617.067104185158,32
2989.120412044165,8472.365776964198,44
948.1777516205802,4945.170437193705,17
1263.5922497221597,1954.6561063218583,9
1806.711281809218,7366.417866100926,33
2036.5333436494836,4186.7813568329575,33
2422.6180921054406,5946.274834524972,2
2554.600289634944,1072.6529017393882,14
4557.163454875359,6315.839895159923,37
5095.731908260413,3735.5048894512433,33
3088.7920812635593,3341.8974971849448,1
9072.964199207281,9799.155787778012,47
5531.397233389545,4324.3064276024725,22
7874.769280334068,6780.383781157342,30
9242.378324208434,6277.275355738411,27
1631.351145758052,1043.0355088515764,33
4278.744837156345,7479.275370643161,16
4332.104017146088,3231.592034335765,10
3544.722504383542,7989.395491967351,27
89.0586655163994,6076.407826153824,37
8159.7210777809505,3170.9148995348955,2
1115.593215539028,3562.9296033107094,30
9954.80597921759,7315.073696663607,46
7729.584919111816,5500.593151228819,43
5800.100176065145,6683.510406713152,19
1546.0641774159744,1583.1832107518828,19
5153.92971393247,7869.7667222841865,35
2611.087408578089,3203.913189150347,11
2523.2252454306945,6198.612671576733,32
8295.292493824854,1146.798252420087,16
3806.4442395943465,3214.20241156967,17
4507.238033908041,6488.672930666418,29
8429.647377801182,2742.0613229025057,20
877.9062571884256,8803.121967498171,36
5946.178530910495,6612.283994434204,47
5782.156813730378,8702.783932967957,24
4252.145692666752,3953.9070225112073,43
8297.74641424093,339.85142624675,48
9428.900613356926,5761.399633551027,4
4653.358619136107,3391.935027253723,5
4561.470509983997,4481.883759223533,19
5020.637296707448,6811.102139227489,48
7231.240308330615,7006.6466707087175,24
6680.602906989623,275.56414865815395,48
2228.349492068871,7693.026728396135,1
638.9534859934331,4935.189149560789,35
9492.541298167893,5566.9877332455,2
2610.6975973370427,2979.9418518985253,10
6385.966846905917,4208.3378600058095,6
8284.380027437224,7103.751339793317,40
3002.767505471863,7767.138029442585,38
6354.334136569288,3871.06181167978,20
1079.0024114922492,6911.175326513301,19
9699.314443756606,2580.4350168843803,48
581.5827505062588,8320.226651775152,36
4381.746738409763,6098.142389073653,48
5368.192420600233,7751.86516066895,29
7904.81778663364,4771.548523178474,41
1211.2851707242123,2291.0928498195526,24
4408.079738551765,4292.31113313644,9
2997.1156954345233,3814.8539447832077,32
3120.1071569334003,3327.165434401591,40
7787.879160652509,2121.7374774147834,5
54.60945031833142,7591.6714187980615,21
7490.836413359662,863.5166132056049,17
8103.984301231062,8875.609298858339,24
9013.622438420689,1750.247228977535,27
6268.818032304835,9798.736518515412,48
3334.5532827224124,9884.680480870744,18
4272.347325488707,3983.8704124115175,22
9697.360822874292,9878.21072632263,6
8811.868264358522,8690.685172807263,28
4635.25909099442,824.3027694666561,42
9430.630071109224,9473.285636286182,20
8229.54875406459,425.14385904594224,16
9010.898616597948,1819.1429373910717,19
6829.77234575921,5845.955408466743,8
8576.54043461995,807.371784000136,18
8917.661413343258,1617.2775698936891,37
920.1658454067141,9534.917871122387,45
9652.169766606585,9946.87884887608,47
3336.130987640633,7981.365417802973,31
4398.995095833555,5152.093914647028,38
7919.037591928153,9003.009356916753,2
6648.963055724977,1118.987708835687,32
8930.599124360573,9428.918692450088,15
4005.7375077677216,3515.529274554322,11
3732.881636761586,8614.893912331945,5
316.8884954131967,6683.7340598539095,42
4627.253766696581,9602.74304055722,29
7240.7077032910875,8646.779477958182,20
3011.7871762621608,8878.978135509062,20
4627.265136738414,6317.543561200305,18
2193.9776848527804,8331.585309762759,12
7727.878058714607,7571.311507613385,49
605.115613411471,1616.2313090388725,17
7053.830550004983,6485.968913532431,4
3789.400117449835,1481.7554652015863,19
415.9606938712079,8694.561218855299,23
8534.695872917859,659.4979933996848,27
4877.218631811652,9870.466701932753,42
5993.189696161291,4006.266661377115,46
7320.306915244569,1706.2935370143562,45
6550.7443300118875,9356.749836612229,14
7308.568708146116,454.2598622984795,4
7622.816845778577,4701.056345089834,4
5891.515305646109,7702.271279245027,24
3656.378309077567,3167.50475431701,23
2431.4214971634265,5288.346699028011,36
9029.032366527872,7004.130163138019,11
9699.248446382202,9519.764210013209,33
3576.627550982089,1027.0263927102997,38
1123.1072907230023,1572.2670371491977,5
2225.3732711643124,5088.708951940669,27
6706.673459871896,4184.749611500469,37
1729.3336995833074,4107.961606836664,27
7801.222730609881,2969.615029361532,31
9230.302398747135,5606.847985089561,12
9636.515150788471,8832.883361657163,47
93.2550597489068,1609.2434053786387,6
9581.541649544166,2152.8632949575767,12
7401.9441912961765,6708.234977995858,14
840.5023226380226,561.9765428730417,22
4152.404687787264,6737.641995630065,11
7000.45474579509,3144.5615086333733,40
9566.854926610493,3578.5393140001497,39
1641.4139361139257,4055.4937382290022,38
1277.3328192695399,3495.8756149171486,13
4723.470532618785,8412.096212795323,6
9680.988937384893,9460.684574003091,20
9713.792152580105,5480.114753161884,2
2279.147410529093,5818.784988349394,11
3193.4714797145734,704.8310801343516,8
9080.319856446546,7131.9192836100065,30
7348.414908520642,5840.988729640841,27
9723.164286576182,503.9452380760034,4
8931.483630155544,1984.2566707170329,7
2150.9605031374335,2019.4342039256273,47
7597.268594126834,1709.6795194335923,24
485.65231560116604,6586.459546227771,32
8178.32778741474,9284.39615355769,19
6015.567624446081,7629.7532535835935,42
9561.009626364617,4773.734852139132,35
9600.324554690784,4040.5129798448193,42
508.15109024355263,3864.5810530922254,3
1605.2148555576784,6012.46957695825,18
4842.0704731869155,3592.2065894453635,37
8794.935249461492,2261.2197118871713,22
8144.451422960564,6028.4290657558295,33
9643.700263517787,3907.0541342757315,38
6180.841171113409,141.24829143833838,39
2565.635195616206,222.31113566774542,34
251.0663950517733,2741.3661115441832,49
2229.264907205489,5124.221995068638,23
6752.731979536246,3542.395076679887,35
9262.748233430131,240.5515238755196,29
3209.036673082648,2231.517637532404,2
8757.043302892955,964.1930867461613,14
3948.9824834115648,9486.320013614166,48
3082.7124936855034,3128.340756285265,44
5088.442428058181,147.66371595495875,8
4422.734924096152,6605.632519856636,1
9137.998685170181,2324.4794050781716,28
4682.569474081265,5667.362550310041,3
2773.353872230755,1507.4545460948784,7
8425.655775019037,9840.132351224647,34
9987.495116595666,9702.59186565333,48
6481.714191813239,6559.833516903059,32
2504.613689363586,7072.026218220607,9
2388.150770131793,4258.788912916513,35
577.0669621525981,9621.793454181689,19
772.9303851408487,4237.396203712009,46
9149.830951827624,2394.6799740806023,15
964.8710704955055,1153.78609603904,31
4843.438482767788,2081.253003143856,16
6981.217796931783,5722.135039287221,47
8503.54782773603,2450.917179392991,46
1712.709502537273,6542.494284475448,37
4377.7867912535685,3821.8451988504667,7
2514.801950137775,8868.729054172443,35
2558.2308996660163,5584.7806746557735,29
3038.3930748667585,6226.040531012761,2
5871.162144184673,5565.59802992677,48
165.77471685588208,8855.687741910242,34
4087.662863155279,634.1956792919134,35
1868.3013523279258,673.4870709074514,31
9671.185085126348,7017.402449247484,12
5827.291592503103,7679.6390204817835,1
8680.954688303227,4335.8941828196785,47
1956.8998676961203,3523.0520805426336,29
8100.156993237878,2779.4506620541315,1
4147.824613052333,2343.9488583354773,1
1776.9468884940243,9119.585896786051,15
7612.452023882328,2951.3954636117246,3
7620.11097615281,6480.787958111967,14
9958.87906864061,7870.947803836221,10
7809.37261798164,219.66578447580875,3
1452.6724792712787,338.741498831866,20
3225.4474178572823,3331.374046373693,36
4517.26917291146,6960.157443137032,27
1266.528057097951,2607.986352623497,49
7880.3897444781405,14.832904322502616,36
5266.985379125865,2881.47899943917,47
9444.495690957536,901.3081664351274,11
5893.081445258203,2194.133057923232,3
5228.990837382539,3331.900006992976,24
714.2515293286433,1280.5735506875183,39
1493.4590494457777,7063.6472744766,10
8495.260767641512,2559.202320061883,26
9906.759778258083,6610.947993049624,32
4151.791358982695,5990.328528211694,8
8100.860837249291,8980.45487693736,47
6275.857663306518,879.3317234466924,13
9590.592736717137,2146.0811136366474,3
2381.3723544409327,8651.78429043976,15
5448.35743007943,8221.314563856931,21
4087.958183425956,1921.0555718205069,42
5417.159759430152,1077.3601194612415,29
2688.5808341885518,8562.414646201938,47
4977.4616271574405,1781.3805682470474,27
6248.041467247652,8711.097060707953,30
812.1588399949209,9611.146993777405,14
7429.872548076231,2208.066385756704,41
7065.229631604173,8403.875999209551,15
8804.576014514852,4238.310899822631,46
4258.565518099255,7887.784247534958,47
616.6913261471774,4073.9554097884325,46
4614.611290216869,703.9559873371693,42
1376.0917206196143,7126.952726136643,44
6474.468135218178,1506.8863990357906,14
471.3152413130584,9270.25089316699,25
3739.9640622769516,4177.462830207012,27
828.4289848749538,820.0014790957955,47
33.66434071603308,2284.800147739944,44
9605.572239015919,8625.176174676946,2
9961.273480262802,3210.8546962415317,17
5555.0295153181305,8563.279949796895,15
2389.558499454839,1722.8673839214891,27
9110.990368086574,4682.181235772945,10
9230.365970761066,8782.594917866163,43
8545.08891170706,484.0483232325654,46
5443.69984567382,3042.7718277962044,9
747.0216089602743,9098.515894387858,3
884.3892753679783,5965.263277080431,24
8966.197877126551,7162.321310221347,1
8758.268474572295,8421.284385924073,38
4343.9724918121765,5235.964262691167,6
3281.5461947642534,8453.659010216,5
6441.239201441022,6387.645706684082,4
8069.879482555249,6856.504505635022,3
7316.84942051821,1528.5445516813945,45
6156.029380507063,9390.188292347038,30
2315.110444448314,7960.843504349156,36
2625.0486922071514,2541.959961471495,23
7240.674813977017,5799.946663830531,7
8026.198524510311,3764.6590486116106,32
1161.351880995899,6604.019988099116,43
1872.9704771130607,9937.468432024702,10
6804.702621773714,457.46397143645146,37
3889.865874714011,9525.236379636246,33
5632.928672710306,723.9133214365023,26
6148.149526556362,4607.64635840778,43
7762.034672673319,4821.092005934361,45
8057.169507169076,2687.2445459980854,31
2800.962452614565,5666.992860596864,30
5412.967289221713,8339.64146338627,23
1235.2393862188028,2939.6218121127317,29
8420.151686975487,704.0493765213762,8
8454.479383331956,6322.837006412624,16
2995.0571899945644,7517.451291482517,9
1606.2020742204252,9545.2300979607,4
700.9177820026657,1595.2464684338297,19
5749.764419115859,9013.598658048053,39
914.281003998798,4821.234771891124,44
6805.948446205999,2357.5823702404155,41
6781.264010341463,9627.484701962694,13
6139.874071316246,2384.29270536323,12
8765.605018630944,7334.441857359318,9
3782.806927291318,7848.867784041294,12
9022.695826245776,4305.1905242391185,24
369.25368846130846,6899.848447269451,48
1127.5698792140754,5724.7707502925105,13
4122.055625184433,1920.3275243311768,35
5939.930186885735,7598.878821135384,32
323.75636639365604,9280.161448364344,38
5674.34471424264,4886.380547191401,14
3073.983164830314,9943.102540667582,2
8871.468078118292,4279.653135348607,21
5332.845916687309,4797.36575671427,31
5878.939082174337,6738.975139736347,35
9456.218111148833,1857.701442243438,16
7641.710266545936,9019.460099472064,40
4382.732661467657,8012.727971394672,26
4768.796149560194,8724.172863917795,38
6479.2386855939885,6095.5857950408745,3
2001.992166505131,8837.47961179493,37
886.5084049412264,6799.724872780552,36
3112.3651594561843,5115.608997857596,38
7783.827979362303,9317.908039847158,2
2573.2379876995105,4397.197688215013,22
1307.592003359197,5005.698554918739,3
2190.2259846226025,1695.4373082674967,40
6789.7291200570635,9476.590098589604,47
6139.480566935188,2210.5280846230567,42
6883.149972964362,2014.1592419166666,47
3219.5812268038203,1011.9460423117077,26
9008.561269332717,4533.594511519688,27
4517.703573281454,2736.145498780829,38
5137.130319269436,7407.810005314429,44
9488.079760021272,3075.216202040534,8
9792.772679449756,7207.702617243944,23
6615.427259165517,1959.6108277628966,6
9448.13192575791,2299.658434000832,25
5415.073863404433,8061.741604415052,16
3072.829455667717,3710.935519247639,26
3150.9285596654136,1117.7397560469283,15
5589.405898823456,9614.03805088408,47
6050.361206551984,1773.9215644361138,32
4396.170699197489,1501.971186619574,40
8837.714835118439,3583.820633516198,19
4266.9611871355055,956.3376923132349,14
2734.2364699766786,1556.1637595116883,48
79.81878343539806,8464.445975349496,44
9705.692781576368,1715.0685570966862,35
8243.132831429444,1114.2681366253837,26
6155.59584685329,8799.575368812622,37
8305.422539034615,4437.96508112435,13
8102.892302509439,1571.6294141242747,47
9318.507802258251,5815.174305045195,8
3860.676833603749,415.05839875918826,14
5548.522420859407,4273.825546295546,26
986.2802372024593,5903.138263753434,47
9653.154257189732,9571.200302613086,30
9851.270692824999,3264.647637847401,40
7890.842479312017,7650.510965364443,42
4541.209831483368,1326.998139051293,13
4965.667509143576,4335.82350034,36
4353.66932987857,2231.347298804688,11
2933.1063652223042,4924.678358763742,2
5277.914055487666,4172.318588658784,30
534.4506950056682,9797.850499599133,24
9918.870619371684,9174.979979206446,18
4240.501351641408,5822.058996660374,23
9273.665840371063,1765.0977791511991,6
7242.714606600036,5569.5699142188605,46
2899.4291686393403,7920.822783237723,11
2220.526181746024,380.271119773069,7
9956.754337623563,4340.293486548234,47
7721.263550540357,426.46914829454596,33
2496.6147414934094,2439.5793754792385,10
674.450481772606,921.1465960092868,21
6969.165453013787,9605.782822250823,9
3030.1645681107634,1688.286527803552,30
2213.308126277174,1501.0388233625195,48
7349.374151493361,9720.549664709592,48
6792.613226543475,5159.672903030734,25
4814.126747601911,7579.850314045474,25
9426.559327703731,3273.1465116953505,49
6796.38366057491,5328.607059348555,24
8934.195606199093,68.53712077723118,12
1905.529423497191,4088.18471377416,7
2966.459100808887,5550.897864439539,34
1045.2013369372826,5144.101634991237,3
3045.799978720354,4058.196872167559,6
9717.783292063805,7879.0766374444665,27
9628.562460923007,5016.408266537079,19
7603.863545509909,6361.205236459396,8
5210.482627829572,1846.2113163402682,36
7807.79798792245,8615.00096411124,39
5534.869512137199,3628.361818896314,36
35.08504671443369,4821.036333264626,18
5015.470739436155,3521.947798246464,7
5989.234460110525,8919.071760071543,1
2657.4835750300417,9007.401469622328,5
